DO,pH,ORP,Cond,Temp,WQI,Status
7.914909068,8.575502,0.11595678,292.0411,27.347137,21.18180561,Fair
7.914590053,8.576505,0.11624789,292.08484,27.349396,21.19230708,Fair
7.913879092,8.626454,0.116500854,292.01077,27.354431,21.57874627,Fair
7.915219349,8.597027,0.11687994,291.96484,27.34494,21.35025198,Fair
7.914590053,8.625715,0.11718106,291.93042,27.349396,21.57391335,Fair
7.914956379,8.595889,0.117430925,291.80148,27.346802,21.34553803,Fair
7.91523658,8.596811,0.117617846,291.80008,27.344818,21.35248361,Fair
7.915633184,8.599729,0.11792278,291.72452,27.34201,21.37487499,Fair
7.915844353,8.608309,0.11817598,291.68198,27.340515,21.44105671,Fair
7.915150427,8.620475,0.11851144,291.65695,27.345428,21.53871464,Fair
7.915542645,8.605003,0.11863971,291.58057,27.342651,21.41943721,Fair
7.915266804,8.587913,0.11857915,291.53546,27.344604,21.28941658,Fair
7.916029681,8.593943,0.11863494,291.5027,27.339203,21.33283612,Fair
7.916572855,8.602883,0.11884236,291.46912,27.335358,21.40021022,Fair
7.91706,8.620883,0.1191349,291.39685,27.33191,21.53759938,Fair
7.915986597,8.623215,0.11924791,291.38663,27.339508,21.56031126,Fair
7.917077378,8.648102,0.119488955,291.35577,27.331787,21.74773581,Fair
7.918220145,8.606565,0.119627476,291.37842,27.3237,21.4260579,Fair
7.917771596,8.614181,0.119812965,291.3021,27.326874,21.48711726,Fair
7.918250389,8.609469,0.11996555,291.24258,27.323486,21.44997348,Fair
7.918151178,8.630574,0.12028098,291.20972,27.324188,21.61357484,Fair
7.919311458,8.600273,0.12023687,291.09656,27.315979,21.37683884,Fair
7.919768781,8.633443,0.12037802,291.12643,27.312744,21.62963227,Fair
7.921007106,8.586955,0.12035346,291.0254,27.303986,21.2688112,Fair
7.921015732,8.638425,0.12055087,290.9803,27.303925,21.66373758,Fair
7.922565314,8.61307,0.120559216,290.8582,27.292969,21.46358979,Fair
7.923916746,8.665094,0.1206851,290.79602,27.283417,21.8570442,Fair
7.924344245,8.658705,0.12084699,290.7151,27.280396,21.80731964,Fair
7.925056973,8.638405,0.12096381,290.62082,27.27536,21.64976003,Fair
7.925588336,8.649299,0.1211679,290.54446,27.271606,21.73211723,Fair
7.926642469,8.638606,0.12145758,290.4888,27.26416,21.64765184,Fair
7.928790416,8.64144,0.12157631,290.37234,27.248993,21.66145307,Fair
7.929201087,8.6494875,0.12161589,290.3026,27.246094,21.72162347,Fair
7.930372953,8.654068,0.12158799,290.20944,27.237823,21.75187859,Fair
7.930878857,8.683037,0.12176037,290.17996,27.234253,21.97249603,Fair
7.931977582,8.648134,0.12180781,290.12808,27.226501,21.70127536,Fair
7.932500959,8.697063,0.12201476,290.11215,27.222809,22.07476376,Fair
7.932081346,8.654414,0.121958256,290.059,27.225769,21.74973078,Fair
7.932803784,8.659295,0.12196231,290.03778,27.220673,21.78424027,Fair
7.932881762,8.63488,0.12204862,290.0702,27.220123,21.59754372,Fair
7.9323453,8.626527,0.12210393,290.11975,27.223907,21.53604282,Fair
7.932137623,8.628646,0.12213063,290.1194,27.225372,21.55322681,Fair
7.932539945,8.611515,0.12220311,290.15982,27.222534,21.42091399,Fair
7.933093727,8.605397,0.12212658,290.19,27.218628,21.37148503,Fair
7.931765527,8.6308155,0.12216091,290.3223,27.227997,21.57146891,Fair
7.932617777,8.572874,0.12206912,290.2904,27.221985,21.12416539,Fair
7.932976897,8.550213,0.12195253,290.36783,27.219452,20.9486897,Fair
7.932911961,8.539927,0.12185788,290.38712,27.21991,20.86972094,Fair
7.933457281,8.604786,0.12210512,290.4859,27.216064,21.36525137,Fair
7.932721696,8.603112,0.122246265,290.48105,27.221252,21.35611527,Fair
7.933998127,8.542317,0.122253895,290.51617,27.21225,20.88582308,Fair
7.933080683,8.592711,0.12235546,290.60394,27.21872,21.2756762,Fair
7.933816467,8.589239,0.12230492,290.62537,27.213531,21.24591424,Fair
7.933279754,8.579326,0.12220836,290.68622,27.217316,21.17166197,Fair
7.934478618,8.543106,0.12184954,290.65717,27.208862,20.88778845,Fair
7.934110729,8.579663,0.12168455,290.65408,27.211456,21.16813741,Fair
7.934621442,8.547488,0.1214304,290.69006,27.207855,20.91851201,Fair
7.935197179,8.592256,0.121346,290.68497,27.203796,21.25838744,Fair
7.934963414,8.599084,0.12125468,290.62845,27.205444,21.31108097,Fair
7.936318506,8.570075,0.12110853,290.5832,27.195892,21.08291302,Fair
7.936760076,8.58368,0.12113595,290.5824,27.19278,21.18542755,Fair
7.937431309,8.593863,0.12115979,290.56958,27.18805,21.26082276,Fair
7.937414137,8.572261,0.121046305,290.4958,27.188171,21.09496152,Fair
7.936786185,8.574751,0.12093806,290.53888,27.192596,21.11592963,Fair
7.936950651,8.562684,0.12078643,290.51675,27.191437,21.0221152,Fair
7.937773633,8.562907,0.12069106,290.44562,27.185638,21.02004512,Fair
7.938427696,8.567818,0.120587826,290.4425,27.18103,21.05448077,Fair
7.938258778,8.60667,0.12083602,290.38937,27.18222,21.35381743,Fair
7.93898219,8.609659,0.12083697,290.27332,27.177124,21.37382683,Fair
7.938449273,8.564792,0.12083697,290.27585,27.180878,21.03257169,Fair
7.939203098,8.555792,0.12070346,290.22025,27.175568,20.95998754,Fair
7.939679874,8.5538845,0.12070918,290.19583,27.17221,20.94352799,Fair
7.939887752,8.578088,0.12073064,290.1336,27.170746,21.12804891,Fair
7.940589834,8.550055,0.120755434,290.11206,27.165802,20.91085743,Fair
7.94051627,8.54966,0.12063885,290.0759,27.16632,20.90750184,Fair
7.94088027,8.550675,0.12075353,290.0172,27.163757,20.91443961,Fair
7.941218306,8.604805,0.120985985,289.9696,27.161377,21.32860369,Fair
7.941244299,8.529756,0.12090278,289.8918,27.161194,20.75370021,Fair
7.941807799,8.522895,0.12081909,289.87704,27.157227,20.69850811,Fair
7.942479913,8.555791,0.120860815,289.8243,27.152496,20.94781962,Fair
7.943177987,8.575537,0.12100601,289.81796,27.147583,21.09694466,Fair
7.943841491,8.517464,0.1208179,289.84775,27.142914,20.64886776,Fair
7.943095571,8.551964,0.120919704,289.80536,27.148163,20.91640374,Fair
7.942826735,8.549575,0.121123075,289.7737,27.150055,20.90027688,Fair
7.944001945,8.548815,0.121261835,289.66888,27.141785,20.89054038,Fair
7.944852207,8.559185,0.12135196,289.6695,27.135803,20.96701138,Fair
7.944951997,8.576364,0.12141013,289.61264,27.135101,21.09839895,Fair
7.945737175,8.57221,0.12154794,289.6724,27.129578,21.06423062,Fair
7.945767601,8.532335,0.12159324,289.59433,27.129364,20.75918674,Fair
7.946809032,8.53833,0.12173319,289.65692,27.12204,20.80168391,Fair
7.946778741,8.54183,0.1218245,289.70517,27.122253,20.82907899,Fair
7.946574675,8.562723,0.121913195,289.72,27.123688,20.99025934,Fair
7.946158181,8.5252495,0.12182975,289.81284,27.126617,20.70467807,Fair
7.947585993,8.529431,0.1217525,289.76663,27.116577,20.73059959,Fair
7.947629375,8.531347,0.1216743,289.82324,27.116272,20.74467177,Fair
7.947208376,8.586917,0.12172818,289.8458,27.119232,21.17191166,Fair
7.946661562,8.540334,0.1217711,289.86682,27.123077,20.81780894,Fair
7.947382033,8.543367,0.12188244,289.9486,27.118011,20.83875812,Fair
7.946730817,8.53483,0.1218431,289.98538,27.12259,20.77579738,Fair
7.947382033,8.548148,0.12201786,290.01724,27.118011,20.87607287,Fair
7.947525259,8.57496,0.12209773,290.07062,27.117004,21.08112627,Fair
7.946887248,8.548097,0.1220777,290.1628,27.12149,20.87796657,Fair
7.947251754,8.545165,0.12202835,290.1412,27.118927,20.85381697,Fair
7.94695224,8.542564,0.12210059,290.18857,27.121033,20.8354869,Fair
7.947980995,8.528054,0.121953964,290.2694,27.1138,20.71957312,Fair
7.947221461,8.529003,0.12188125,290.3401,27.11914,20.72946037,Fair
7.947677166,8.535082,0.121781826,290.39185,27.115936,20.77364234,Fair
7.947455708,8.543318,0.12175131,290.46082,27.117493,20.83738828,Fair
7.948093798,8.542757,0.12170267,290.52338,27.113007,20.83030223,Fair
7.94690019,8.536435,0.12166858,290.60022,27.121399,20.7864735,Fair
7.947373215,8.57897,0.12157202,290.61472,27.118073,21.10960209,Fair
7.947264839,8.526962,0.121477604,290.71722,27.118835,20.71150594,Fair
7.947798639,8.55571,0.1215148,290.74734,27.115082,20.92959716,Fair
7.947963641,8.537123,0.12132001,290.80377,27.113922,20.78565142,Fair
7.947468793,8.541567,0.12118912,290.84415,27.117401,20.82092411,Fair
7.947542612,8.538118,0.12096763,290.86334,27.116882,20.79304922,Fair
7.947750988,8.537861,0.12085104,290.924,27.115417,20.7896309,Fair
7.948011436,8.53421,0.12069368,290.9475,27.113586,20.75981305,Fair
7.947382033,8.544163,0.12068987,290.97858,27.118011,20.83846119,Fair
7.947646728,8.54163,0.12051058,290.94333,27.11615,20.81706513,Fair
7.946366352,8.550381,0.12034297,290.96298,27.125153,20.88822001,Fair
7.948054822,8.565435,0.1204474,290.983,27.113281,20.99728836,Fair
7.947616289,8.5414,0.12036753,291.04913,27.116364,20.81465937,Fair
7.94723867,8.536029,0.12034559,291.03525,27.119019,20.77493574,Fair
7.947525259,8.5393095,0.12020445,291.10397,27.117004,20.79814823,Fair
7.947494822,8.551868,0.11987972,291.07938,27.117218,20.89264036,Fair
7.946053956,8.537073,0.11987972,291.09747,27.12735,20.78513104,Fair
7.946756983,8.531501,0.11988115,291.1536,27.122406,20.73970606,Fair
7.946318716,8.5275545,0.11974454,291.18976,27.125488,20.71051057,Fair
7.947082511,8.526918,0.11964369,291.16022,27.120117,20.7020682,Fair
7.947425413,8.564386,0.11970258,291.23294,27.117706,20.98776785,Fair
7.945858738,8.521959,0.119583845,291.25214,27.128723,20.66865231,Fair
7.945810965,8.509299,0.119404554,291.3114,27.129059,20.57099364,Fair
7.946453235,8.509212,0.119385004,291.26468,27.124542,20.5676744,Fair
7.946648479,8.545681,0.119404316,291.24112,27.123169,20.84610257,Fair
7.945828311,8.484264,0.11914158,291.31912,27.128937,12.84528898,Good
7.946652887,8.475747,0.1187582,291.36746,27.123138,12.83996303,Good
7.94698694,8.471382,0.11869383,291.37302,27.120789,12.83829258,Good
7.947073835,8.461677,0.11866093,291.415,27.120178,12.83777151,Good
7.946826381,8.46442,0.11856961,291.3822,27.121918,12.83826425,Good
7.94690019,8.443857,0.11844325,291.3988,27.121399,12.83729444,Good
7.946366352,8.490557,0.118427515,291.4522,27.125153,12.83932854,Good
7.946913273,8.488585,0.11833501,291.4414,27.121307,12.83666266,Good
7.946336064,8.445458,0.11804128,291.44955,27.125366,12.83737962,Good
7.946891515,8.4627695,0.11803579,291.45142,27.12146,12.83514604,Good
7.946735225,8.488022,0.11810088,291.4665,27.122559,12.83611493,Good
7.945967223,8.446555,0.117865086,291.44095,27.12796,12.83789938,Good
7.945871676,8.488821,0.11786032,291.4695,27.128632,12.838253,Good
7.946375026,8.491702,0.11779761,291.51886,27.125092,12.83591963,Good
7.945798027,8.454294,0.11780739,291.56406,27.12915,12.8382617,Good
7.945329428,8.44976,0.11766505,291.59366,27.132446,12.83935869,Good
7.945433494,8.449201,0.11754203,291.603,27.131714,12.83828669,Good
7.945320756,8.453338,0.11746669,291.64197,27.132507,12.83833046,Good
7.945941204,8.455299,0.11746645,291.60858,27.128143,12.83586708,Good
7.945967223,8.494868,0.11753869,291.6045,27.12796,12.83615083,Good
7.945051647,8.458702,0.1173358,291.6756,27.1344,12.83869715,Good
7.944869549,8.455156,0.117343664,291.62775,27.135681,12.83946189,Good
7.946275347,8.470415,0.11727953,291.6991,27.125793,12.83353976,Good
7.946244918,8.447487,0.11735201,291.6982,27.126007,12.83404879,Good
7.944669974,8.444833,0.11717272,291.70798,27.137085,12.83933809,Good
7.945737175,8.453665,0.1170609,291.71323,27.129578,12.83450413,Good
7.944457474,8.488657,0.117081404,291.72272,27.13858,12.83969215,Good
7.94503004,8.509319,0.11712623,291.76968,27.134552,20.5620403,Fair
7.94565912,8.497654,0.117087364,291.76328,27.130127,12.83495564,Good
7.94462662,8.473499,0.11694574,291.7626,27.13739,12.83829416,Good
7.944856471,8.440333,0.116812706,291.7798,27.135773,12.83666937,Good
7.945420557,8.442934,0.11673403,291.8368,27.131805,12.83400946,Good
7.944600608,8.445688,0.1167295,291.86893,27.137573,12.83723895,Good
7.944340354,8.458919,0.11661816,291.85898,27.139404,12.83767525,Good
7.944054105,8.483911,0.116580725,291.91556,27.141418,12.83861061,Good
7.944435727,8.483942,0.11630559,291.8815,27.138733,12.8356223,Good
7.944483485,8.431435,0.11595273,291.89722,27.138397,12.83354246,Good
7.943711312,8.47297,0.1158402,291.9345,27.14383,12.8360038,Good
7.944162405,8.4884815,0.115839005,291.961,27.140656,12.83420735,Good
7.943407765,8.4384575,0.11585379,291.97006,27.145966,12.83728116,Good
7.944283927,8.441935,0.1156826,291.96838,27.139801,12.83288723,Good
7.943776401,8.469824,0.115585804,291.978,27.143372,12.83438268,Good
7.942319512,8.489493,0.11560893,291.97137,27.153625,12.84028787,Good
7.943507524,8.434396,0.11539197,291.96405,27.145264,12.83441125,Good
7.94347285,8.47066,0.1153121,291.94415,27.145508,12.83412097,Good
7.942653249,8.445533,0.11507702,291.94757,27.151276,12.836114,Good
7.942852737,8.407229,0.1149106,291.91406,27.149872,12.83443085,Good
7.943186655,8.428502,0.11460686,291.86807,27.147522,12.83147859,Good
7.941630091,8.446871,0.11429167,291.91132,27.158478,12.83596692,Good
7.942835402,8.429979,0.114010334,291.8556,27.149994,12.82967678,Good
7.94167782,8.436758,0.11368227,291.80103,27.158142,12.83251287,Good
7.941825272,8.382799,0.11312151,291.78955,27.157104,12.82892368,Good
7.941070874,8.414074,0.1126256,291.80676,27.162415,12.82926066,Good
7.940850018,8.372619,0.112085104,291.74918,27.16397,12.82724156,Good
7.940932252,8.407211,0.11180377,291.73584,27.163391,12.82540808,Good
7.941105672,8.394185,0.11159992,291.6925,27.16217,12.82362786,Good
7.940771905,8.373738,0.11117363,291.66376,27.16452,12.82266863,Good
7.940191066,8.361014,0.11093736,291.65387,27.16861,12.82370782,Good
7.939493446,8.385507,0.110863686,291.6649,27.173523,12.82608147,Good
7.939211758,8.366305,0.11069751,291.68198,27.175507,12.82630905,Good
7.939593119,8.379837,0.110794544,291.70728,27.172821,12.82531554,Good
7.939623505,8.342908,0.110878706,291.6802,27.172607,12.82564583,Good
7.93952809,8.364305,0.11087537,291.69882,27.173279,12.82600659,Good
7.938860809,8.355312,0.11089635,291.7194,27.177979,12.82876692,Good
7.939450141,8.356388,0.11095166,291.77155,27.173828,12.8267246,Good
7.939627764,8.362051,0.110922575,291.76508,27.172577,12.82586394,Good
7.93805949,8.389456,0.11120653,291.78915,27.183624,12.83360843,Good
7.938709193,8.368282,0.11128569,291.82574,27.179047,12.83145432,Good
7.938427696,8.356974,0.11118984,291.92056,27.18103,12.83205789,Good
7.938267294,8.397486,0.111406565,291.9106,27.18216,12.83385543,Good
7.939263863,8.360926,0.11142826,292.00586,27.17514,12.83001701,Good
7.938146074,8.338834,0.11138868,291.9961,27.183014,12.83424065,Good
7.937457422,8.379664,0.111753225,292.0289,27.187866,12.83892632,Good
7.937448765,8.3898535,0.11196327,292.06598,27.187927,12.84008591,Good
7.937938134,8.382454,0.112057924,292.08112,27.184479,12.83865105,Good
7.937154289,8.399916,0.11219025,292.07614,27.190002,12.84247043,Good
7.937240856,8.39242,0.11229181,292.0746,27.189392,12.84267098,Good
7.936820809,8.370883,0.112235785,292.08377,27.192352,12.8440377,Good
7.936846635,8.358245,0.11211395,292.09598,27.19217,12.84328253,Good
7.937037356,8.365517,0.11228728,292.13028,27.190826,12.84345426,Good
7.936911769,8.362716,0.112466335,292.11423,27.191711,12.84491184,Good
7.937327424,8.357544,0.112630844,292.11926,27.188782,12.84414371,Good
7.936478698,8.391784,0.112751245,292.1244,27.194763,12.84815668,Good
7.937063325,8.388915,0.112766504,292.0861,27.190643,12.84591847,Good
7.936309851,8.363493,0.112682104,292.0857,27.195953,12.84845631,Good
7.93660853,8.3927965,0.11285162,292.1439,27.193848,12.8481792,Good
7.93690737,8.355979,0.112835884,292.13382,27.191742,12.84690902,Good
7.936309851,8.335812,0.1128068,292.17477,27.195953,12.84912432,Good
7.936392004,8.344172,0.11295247,292.09558,27.195374,12.84957869,Good
7.936950651,8.374876,0.11308956,292.09915,27.191437,12.84809625,Good
7.935690705,8.392972,0.11313534,292.15054,27.200317,12.85334129,Good
7.936023961,8.399468,0.11329818,292.14926,27.197968,12.8528912,Good
7.935690705,8.353683,0.113221645,292.149,27.200317,12.85380363,Good
7.934673353,8.36914,0.1131773,292.1038,27.207489,12.85760318,Good
7.93620585,8.388698,0.11306405,292.11475,27.196686,12.85091515,Good
7.934881146,8.386315,0.1130476,292.109,27.206024,12.85608379,Good
7.935495927,8.382446,0.113054276,292.1201,27.20169,12.85367994,Good
7.935547848,8.358592,0.11279297,292.05383,27.201324,12.85207405,Good
7.935188526,8.420764,0.112909555,292.07007,27.203857,12.8541245,Good
7.935227393,8.367016,0.112746,292.10587,27.203583,12.85309407,Good
7.935673256,8.371477,0.112788916,292.08926,27.20044,12.85155469,Good
7.934227588,8.390437,0.11282492,292.02576,27.210632,12.85748434,Good
7.935482876,8.374263,0.11280584,292.09656,27.201782,12.85240083,Good
7.934984975,8.375152,0.11288881,292.0185,27.205292,12.85482111,Good
7.935106253,8.410286,0.113007784,292.0123,27.204437,12.8549772,Good
7.934924408,8.419807,0.11280203,292.0225,27.205719,12.85459656,Good
7.934686402,8.419533,0.113125324,292.07275,27.207397,12.85727296,Good
7.934686402,8.419533,0.113125324,292.07275,27.207397,12.85727296,Good
7.934686402,8.419533,0.113125324,292.07275,27.207397,12.85727296,Good
7.934686402,8.419533,0.113125324,292.07275,27.207397,12.85727296,Good
7.934595487,8.435711,0.11339998,292.00793,27.208038,12.85910511,Good
7.935093203,8.436214,0.113636255,292.11847,27.204529,12.8583958,Good
7.934855189,8.382794,0.113682985,292.08932,27.206207,12.85959064,Good
7.934201635,8.378582,0.113595724,292.06433,27.210815,12.86171664,Good
7.934262192,8.419707,0.113610506,292.13535,27.210388,12.86155552,Good
7.934019825,8.409954,0.11367178,292.11124,27.212097,12.86284555,Good
7.933911622,8.432195,0.11369634,292.13046,27.21286,12.8634065,Good
7.93392013,8.418177,0.113451004,292.06024,27.2128,12.86205843,Good
7.934768525,8.388104,0.113345146,292.13647,27.206818,12.85812469,Good
7.933349091,8.379388,0.11339402,292.10727,27.216827,12.86401919,Good
7.93482058,8.38161,0.113394976,292.1688,27.206451,12.85818507,Good
7.933517829,8.386438,0.1134305,292.09106,27.215637,12.86354502,Good
7.933976572,8.444847,0.113771915,292.1009,27.212402,12.86355363,Good
7.934171144,8.444692,0.114023924,292.11868,27.21103,12.86413156,Good
7.934586693,8.414899,0.114165306,292.0799,27.2081,12.86323996,Good
7.934586693,8.414899,0.114165306,292.0799,27.2081,12.86323996,Good
7.934586693,8.414899,0.114165306,292.0799,27.2081,12.86323996,Good
7.933747124,8.393909,0.11419964,292.1742,27.21402,12.86675552,Good
7.933993873,8.422202,0.11425209,292.01065,27.21228,12.86605734,Good
7.932734739,8.439289,0.11412573,291.98752,27.22116,12.87037697,Good
7.932587579,8.400536,0.11408162,292.0721,27.222198,12.87072463,Good
7.932215447,8.385061,0.11391878,292.0758,27.224823,12.87132899,Good
7.933340442,8.406799,0.11397004,292.11383,27.216888,12.86713934,Good
7.932301921,8.42013,0.11404443,292.14722,27.224213,12.87165897,Good
7.932137623,8.368872,0.11402178,292.1602,27.225372,12.87218961,Good
7.93335774,8.378253,0.114112854,292.16608,27.216766,12.86783576,Good
7.93347458,8.404387,0.1143775,292.17975,27.215942,12.86878986,Good
7.933007239,8.394939,0.114492655,292.21356,27.219238,12.87126129,Good
7.932470762,8.422054,0.1145494,292.24927,27.223022,12.87369416,Good
7.932760542,8.416023,0.11438656,292.24112,27.220978,12.87167188,Good
7.932176464,8.386609,0.11435127,292.23123,27.225098,12.8738006,Good
7.93282973,8.430056,0.11469054,292.2478,27.22049,12.87302579,Good
7.931916913,8.405203,0.11496711,292.29666,27.226929,12.8781297,Good
7.932587579,8.416189,0.11501598,292.2703,27.222198,12.87573013,Good
7.932115934,8.423473,0.11518884,292.27878,27.225525,12.87852778,Good
7.931371918,8.399864,0.11529231,292.35275,27.230774,12.88203452,Good
7.931895367,8.422945,0.11548138,292.3715,27.227081,12.88097022,Good
7.931505999,8.351534,0.11534715,292.38092,27.229828,12.88179624,Good
7.931536331,8.366812,0.115400076,292.4005,27.229614,12.88195941,Good
7.93138921,8.356405,0.11542845,292.37784,27.230652,12.88269523,Good
7.931544977,8.397324,0.11564994,292.39606,27.229553,12.88326366,Good
7.931384958,8.345936,0.115484715,292.4611,27.230682,12.88301352,Good
7.931631438,8.377137,0.115532875,292.43143,27.228943,12.88229342,Good
7.930602091,8.351192,0.11565471,292.5028,27.236206,12.88703082,Good
7.931021568,8.394522,0.11584067,292.4763,27.233246,12.88636244,Good
7.930705823,8.418302,0.11609721,292.43518,27.235474,12.88898972,Good
7.931583814,8.404685,0.11629677,292.50314,27.229279,12.88657471,Good
7.930688534,8.363966,0.11632061,292.53323,27.235596,12.89025512,Good
7.930705823,8.408286,0.1162982,292.5616,27.235474,12.89006646,Good
7.931484456,8.409349,0.11631465,292.52228,27.22998,12.88706477,Good
7.930286374,8.395542,0.116369486,292.61932,27.238434,12.89211283,Good
7.930943764,8.362038,0.11624408,292.66983,27.233795,12.88883232,Good
7.931038859,8.39911,0.11618137,292.59778,27.233124,12.88811901,Good
7.929382706,8.366345,0.1159296,292.63358,27.244812,12.89334228,Good
7.931445478,8.428452,0.11605859,292.63632,27.230255,12.88584769,Good
7.930204189,8.367618,0.11590552,292.6234,27.239014,12.88995342,Good
7.929413024,8.404884,0.1158638,292.6517,27.244598,12.89286947,Good
7.930545833,8.419084,0.11595702,292.66116,27.236603,12.88887359,Good
7.929672433,8.356192,0.115700245,292.71112,27.242767,12.89096388,Good
7.930338236,8.387574,0.11584401,292.6319,27.238068,12.88909197,Good
7.929521121,8.377449,0.11585498,292.64917,27.243835,12.89239326,Good
7.930584802,8.3789015,0.11609602,292.6391,27.236328,12.88946359,Good
7.929741431,8.354286,0.115936756,292.6915,27.24228,12.8919571,Good
7.930641061,8.391409,0.11667228,292.6731,27.235931,12.89232745,Good
7.929949142,8.362776,0.11681867,292.72806,27.240814,12.89585739,Good
7.929603152,8.391792,0.11711407,292.71243,27.243256,12.89881287,Good
7.930312447,8.370539,0.11740732,292.64984,27.23825,12.89756919,Good
7.929966429,8.4200115,0.117798805,292.67844,27.240692,12.90103952,Good
7.929244295,8.425147,0.11796355,292.71674,27.245789,12.90478769,Good
7.928950345,8.389141,0.11789775,292.78036,27.247864,12.90560165,Good
7.929490661,8.372481,0.11785531,292.76218,27.24405,12.90323019,Good
7.929300537,8.4156,0.117990494,292.8058,27.245392,12.90470885,Good
7.928920172,8.41052,0.118340254,292.79126,27.248077,12.90809195,Good
7.929317821,8.370417,0.118335485,292.88538,27.24527,12.90648843,Good
7.929776144,8.366819,0.11829972,292.82492,27.242035,12.90447809,Good
7.929041149,8.363832,0.11815715,292.8689,27.247223,12.90663097,Good
7.929015225,8.365428,0.118074656,292.8973,27.247406,12.90629191,Good
7.928098777,8.362115,0.11799312,292.89224,27.253876,12.9094918,Good
7.928518026,8.367557,0.117836475,292.91165,27.250916,12.90698895,Good
7.929270362,8.422085,0.1178484,292.90985,27.245605,12.90406737,Good
7.929581617,8.403394,0.117624044,292.9352,27.243408,12.90163033,Good
7.928202594,8.40323,0.11768699,292.92572,27.253143,12.90743985,Good
7.928349472,8.432348,0.117972374,292.9642,27.252106,12.90838584,Good
7.92890714,8.430992,0.11823726,292.94284,27.248169,12.90759191,Good
7.929594509,8.395546,0.11817837,292.904,27.243317,12.90454877,Good
7.928574259,8.379768,0.1181221,293.025,27.250519,12.90829594,Good
7.928241402,8.381058,0.1181798,292.97736,27.252869,12.9099259,Good
7.92859154,8.368867,0.11818862,293.0366,27.250397,12.90858372,Good
7.928669446,8.399729,0.11818552,293.0188,27.249847,12.90825796,Good
7.92859154,8.375344,0.11801696,293.07004,27.250397,12.90766411,Good
7.927765955,8.42798,0.11809492,293.06796,27.256226,12.91135788,Good
7.928859544,8.392359,0.1179862,293.0548,27.248505,12.90643582,Good
7.928669446,8.439219,0.11805296,293.058,27.249847,12.90754782,Good
7.928846653,8.407138,0.11813569,293.06744,27.248596,12.90728781,Good
7.929101639,8.446838,0.11830735,293.10925,27.246796,12.90719557,Good
7.928271713,8.397873,0.118231535,293.2215,27.252655,12.91008278,Good
7.928310663,8.394122,0.11813426,293.1382,27.25238,12.9094071,Good
7.928937455,8.394398,0.11805081,293.18,27.247955,12.90647277,Good
7.928509386,8.393873,0.11808562,293.21448,27.250977,12.90835794,Good
7.929006584,8.389712,0.1180315,293.23944,27.247467,12.906095,Good
7.928172285,8.396703,0.11810446,293.27725,27.253357,12.90979657,Good
7.929192445,8.447858,0.11835551,293.32077,27.246155,12.90709323,Good
7.927977825,8.398011,0.11830211,293.3285,27.25473,12.91162708,Good
7.927995104,8.422164,0.11841941,293.29703,27.254608,12.9121869,Good
7.92926597,8.410415,0.11839986,293.41254,27.245636,12.90703905,Good
7.928595931,8.432339,0.11850548,293.4523,27.250366,12.91026376,Good
7.926897332,8.405511,0.11858058,293.3995,27.26236,12.91740655,Good
7.928310663,8.446435,0.11871076,293.4194,27.25238,12.91249549,Good
7.927606067,8.405283,0.11874533,293.49335,27.257355,12.9154767,Good
7.928025271,8.423518,0.118857145,293.49677,27.254395,12.9144122,Good
7.927904321,8.45027,0.11888933,293.54108,27.255249,12.91506458,Good
7.928021022,8.397107,0.118747234,293.58334,27.254425,12.91384025,Good
7.928621853,8.4461,0.11865425,293.5787,27.250183,12.91095788,Good
7.928245793,8.409115,0.11872697,292.8386,27.252838,12.91283975,Good
7.929067073,8.433124,0.118438244,292.86868,27.24704,12.90803395,Good
7.928539698,8.437223,0.11845851,292.92963,27.250763,12.91023528,Good
7.928224265,8.414276,0.118612766,293.0207,27.25299,12.91231337,Good
7.928137726,8.4261465,0.11850381,292.97293,27.253601,12.91207309,Good
7.929162271,8.427893,0.11855388,293.0617,27.246368,12.90827566,Good
7.929603152,8.408672,0.118653536,293.05093,27.243256,12.90706001,Good
7.928025271,8.408257,0.11866927,293.0937,27.254395,12.91340573,Good
7.928816339,8.434759,0.11883068,293.11658,27.24881,12.91113127,Good
7.929421666,8.400412,0.11879349,293.2062,27.244537,12.90852994,Good
7.92890714,8.408835,0.118927956,293.15637,27.248169,12.91129207,Good
7.928440264,8.3949175,0.11891723,293.18686,27.251465,12.91308729,Good
7.929019617,8.399691,0.118891,293.2886,27.247375,12.91064775,Good
7.927294947,8.407877,0.11894989,293.41034,27.259552,12.91780716,Good
7.928838012,8.450392,0.1189692,293.30145,27.248657,12.91178733,Good
7.92804694,8.397941,0.118941545,293.24597,27.254242,12.91477835,Good
7.928742821,8.388046,0.118921995,292.96893,27.249329,12.91191219,Good
7.928215483,8.402115,0.11907244,292.9435,27.253052,12.91481076,Good
7.929157879,8.404524,0.11914325,293.04935,27.246399,12.91145043,Good
7.928397063,8.448323,0.119301796,293.002,27.25177,12.9153189,Good
7.929879999,8.40511,0.11932993,292.98776,27.241302,12.90958495,Good
7.928997943,8.430536,0.119219065,293.03278,27.247528,12.91249125,Good
7.929019617,8.42878,0.11922383,293.07104,27.247375,12.91243077,Good
7.928881217,8.456107,0.11931801,292.94748,27.248352,12.91348451,Good
7.928976411,8.401285,0.11933303,292.96893,27.24768,12.91318722,Good
7.928518026,8.441118,0.11949849,292.9441,27.250916,12.9158926,Good
